"","date","TMIN.Albacete","TMIN.Amsterdam","TMIN.Beijng","TMIN.HongKong","TMIN.London","TMIN.Madrid","TMIN.NewYork","TMIN.Oviedo","TMIN.Paris","TMIN.Seoul","TMIN.Singapore","TMIN.Tokyo","TMIN.Dubai","TMIN.Frankfurt","TMIN.Chicago","TMIN.LosAngeles","TMAX.Albacete","TMAX.Amsterdam","TMAX.Beijng","TMAX.HongKong","TMAX.London","TMAX.Madrid","TMAX.NewYork","TMAX.Oviedo","TMAX.Paris","TMAX.Seoul","TMAX.Singapore","TMAX.Tokyo","TMAX.Dubai","TMAX.Frankfurt","TMAX.Chicago","TMAX.LosAngeles","PRCP.Albacete","PRCP.Amsterdam","PRCP.Beijng","PRCP.HongKong","PRCP.London","PRCP.Madrid","PRCP.NewYork","PRCP.Oviedo","PRCP.Paris","PRCP.Seoul","PRCP.Singapore","PRCP.Tokyo","PRCP.Dubai","PRCP.Frankfurt","PRCP.Chicago","PRCP.LosAngeles"
"5293",2003-06-29,18,NA,19,NA,10,19,19,15,16,18,NA,NA,NA,NA,NA,NA,35,NA,32,31,22,30,27,20,31,20,31,33,39,NA,NA,NA,0,0,0,NA,17,1,13,126,11,76,8,NA,NA,NA,NA,NA
"5294",2003-06-30,17,NA,23,NA,13,16,23,14,18,18,25,20,25,NA,NA,NA,29,NA,31,30,20,23,29,22,23,27,33,31,40,NA,NA,NA,0,79,0,20,72,7,0,2,54,0,0,NA,NA,NA,NA,NA
"5295",2003-07-01,18,NA,19,NA,13,14,19,17,14,19,NA,NA,NA,NA,NA,NA,29,NA,33,31,20,25,29,23,22,26,32,24,40,NA,NA,NA,0,127,0,NA,6,0,0,2,13,NA,310,20,NA,NA,NA,NA
"5296",2003-07-02,14,NA,23,NA,13,15,21,16,13,18,24,NA,24,NA,NA,NA,30,NA,29,32,19,26,29,21,25,29,32,29,42,NA,NA,NA,0,55,0,NA,1,0,0,40,9,NA,10,NA,NA,NA,NA,NA
"5297",2003-07-03,14,NA,22,27,13,17,18,14,14,18,25,18,27,NA,NA,NA,31,NA,32,32,20,27,22,20,23,NA,32,24,44,NA,NA,NA,0,11,0,NA,39,0,10,0,23,226,13,41,NA,NA,NA,NA
"5298",2003-07-04,14,NA,23,NA,11,16,17,14,14,20,NA,20,30,NA,NA,NA,31,NA,37,32,20,30,33,20,21,NA,NA,30,42,NA,NA,NA,0,4,0,NA,0,0,0,0,0,0,168,61,NA,NA,NA,NA
"5299",2003-07-05,17,NA,26,26,11,18,22,17,10,19,24,NA,NA,NA,NA,NA,31,NA,34,32,20,32,34,20,22,29,32,32,42,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA
"5300",2003-07-06,18,NA,19,27,14,20,25,16,12,NA,26,18,31,NA,NA,NA,33,NA,30,32,23,32,32,21,25,27,32,25,46,NA,NA,NA,0,0,256,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA
"5301",2003-07-07,17,NA,20,27,9,20,24,17,16,21,NA,20,NA,NA,NA,NA,34,NA,28,32,22,34,32,20,28,29,32,NA,42,NA,NA,NA,0,0,10,NA,0,0,3,0,0,NA,160,160,NA,NA,NA,NA
"5302",2003-07-08,18,NA,18,NA,13,23,24,17,14,NA,NA,NA,32,NA,NA,NA,35,NA,31,32,27,35,31,22,27,28,NA,23,42,NA,NA,NA,0,4,1,NA,0,0,0,0,0,NA,119,0,NA,NA,NA,NA
"5303",2003-07-09,19,NA,21,27,15,23,19,16,16,NA,22,19,NA,NA,NA,NA,36,NA,31,32,28,36,28,22,29,24,32,22,41,NA,NA,NA,0,0,0,NA,0,0,51,0,0,295,0,NA,NA,NA,NA,NA
"5304",2003-07-10,19,NA,21,27,14,23,19,16,17,NA,25,19,31,NA,NA,NA,37,NA,33,32,26,36,21,22,31,25,32,NA,42,NA,NA,NA,0,0,0,NA,0,0,30,0,0,226,119,20,NA,NA,NA,NA
"5305",2003-07-11,17,NA,21,NA,13,23,18,19,19,19,NA,20,33,NA,NA,NA,36,NA,34,33,25,37,28,22,32,28,32,32,43,NA,NA,NA,0,0,0,NA,0,0,130,0,0,0,201,10,NA,NA,NA,NA
"5306",2003-07-12,20,NA,24,26,8,24,21,19,14,NA,23,NA,NA,NA,NA,NA,36,NA,30,32,26,37,28,24,28,25,28,32,44,NA,NA,NA,0,0,0,30,0,0,0,0,0,NA,48,NA,NA,NA,NA,NA
"5307",2003-07-13,17,NA,20,NA,13,22,21,18,14,19,24,NA,NA,NA,NA,NA,35,NA,27,33,29,34,27,21,31,30,30,23,46,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,46,NA,NA,NA,NA
"5308",2003-07-14,19,NA,22,NA,14,20,20,17,19,19,25,18,32,NA,NA,NA,36,NA,28,34,31,33,24,20,34,27,NA,23,40,NA,NA,NA,43,0,0,NA,0,0,0,3,0,NA,0,191,NA,NA,NA,NA
"5309",2003-07-15,17,NA,20,NA,15,17,18,15,19,20,NA,18,NA,NA,NA,NA,34,NA,33,34,27,28,27,22,37,27,32,28,42,NA,NA,NA,0,0,0,NA,0,0,0,166,9,NA,0,NA,NA,NA,NA,NA
"5310",2003-07-16,15,NA,22,27,17,14,21,15,18,NA,24,NA,30,NA,NA,NA,30,NA,33,33,22,27,30,20,26,28,NA,26,43,NA,NA,NA,0,140,0,NA,36,0,5,0,20,10,165,0,NA,NA,NA,NA
"5311",2003-07-17,14,NA,23,NA,16,18,19,13,15,NA,24,NA,NA,NA,NA,NA,36,NA,30,33,22,31,28,23,24,26,NA,27,43,NA,NA,NA,0,67,0,NA,36,0,0,0,0,0,23,0,NA,NA,NA,NA
"5312",2003-07-18,17,NA,21,27,15,18,19,15,14,13,25,18,30,NA,NA,NA,38,NA,31,33,26,33,27,23,30,23,NA,22,43,NA,NA,NA,0,0,0,NA,0,0,30,0,0,366,0,61,NA,NA,NA,NA
"5313",2003-07-19,18,NA,21,27,15,18,19,18,15,13,NA,19,31,NA,NA,NA,39,NA,34,33,26,33,27,23,34,22,32,22,41,NA,NA,NA,0,2,111,NA,0,0,0,0,0,185,124,41,NA,NA,NA,NA
"5314",2003-07-20,21,NA,22,NA,13,18,19,18,19,NA,24,20,NA,NA,NA,NA,38,NA,30,33,24,33,29,22,28,28,NA,28,42,NA,NA,NA,0,0,63,NA,0,0,0,2,0,5,157,0,NA,NA,NA,NA
"5315",2003-07-21,20,NA,21,NA,14,18,20,16,17,23,24,22,NA,NA,NA,NA,38,NA,29,31,24,32,28,22,29,30,NA,28,42,NA,NA,NA,0,0,35,81,12,0,196,0,0,0,5,10,NA,NA,NA,NA
"5316",2003-07-22,19,NA,22,27,13,18,19,17,15,NA,27,NA,32,NA,NA,NA,38,NA,29,33,24,33,28,22,29,NA,31,24,42,NA,NA,NA,0,0,0,NA,0,0,353,0,0,919,0,36,NA,NA,NA,NA
"5317",2003-07-23,21,NA,23,NA,13,19,21,17,14,NA,26,NA,NA,NA,NA,NA,36,NA,28,35,24,32,26,22,28,25,32,20,43,NA,NA,NA,0,2,6,NA,10,0,76,0,0,841,0,46,NA,NA,NA,NA
"5318",2003-07-24,17,NA,23,NA,14,20,22,17,17,13,26,18,32,NA,NA,NA,36,NA,30,29,22,32,27,22,24,28,32,27,41,NA,NA,NA,0,26,0,140,16,0,8,0,12,0,0,NA,NA,NA,NA,NA
"5319",2003-07-25,19,NA,22,26,14,20,20,17,15,22,26,NA,NA,NA,NA,NA,38,NA,29,29,21,34,31,26,23,30,32,27,42,NA,NA,NA,0,31,7,NA,59,0,0,0,13,361,0,NA,NA,NA,NA,NA
"5320",2003-07-26,18,NA,24,NA,11,21,22,18,17,NA,27,19,31,NA,NA,NA,38,NA,27,31,22,34,30,27,21,NA,NA,27,40,NA,NA,NA,0,11,0,NA,49,0,0,213,126,0,0,NA,NA,NA,NA,NA
"5321",2003-07-27,20,NA,25,26,14,20,22,17,17,NA,27,NA,30,NA,NA,NA,36,NA,29,32,23,31,32,22,23,24,32,29,40,NA,NA,NA,0,3,59,NA,26,0,30,0,12,89,0,NA,NA,NA,NA,NA
"5322",2003-07-28,18,NA,23,26,10,21,22,16,14,8,NA,17,NA,NA,NA,NA,35,NA,38,32,22,33,28,22,26,25,33,27,NA,NA,NA,NA,0,0,0,NA,2,0,0,0,0,41,0,NA,NA,NA,NA,NA
"5323",2003-07-29,22,NA,24,26,15,21,19,16,14,NA,NA,22,NA,NA,NA,NA,35,NA,36,33,22,34,27,25,27,30,32,24,42,NA,NA,NA,0,22,0,NA,25,0,3,0,1,381,94,20,NA,NA,NA,NA
"5324",2003-07-30,20,NA,24,27,15,23,19,18,18,NA,25,22,NA,NA,NA,NA,35,NA,31,34,23,35,27,22,25,29,32,29,38,NA,NA,NA,NA,52,11,NA,15,0,0,0,17,0,0,41,0,NA,NA,NA
"5325",2003-07-31,19,NA,23,NA,14,23,18,17,15,21,26,NA,NA,NA,NA,NA,37,NA,30,34,20,37,26,24,24,28,NA,32,38,NA,NA,NA,NA,0,18,NA,40,0,30,0,0,NA,0,NA,NA,NA,NA,NA
"5326",2003-08-01,16,NA,25,NA,14,22,20,17,14,NA,26,21,31,NA,NA,NA,39,NA,33,33,22,39,27,24,30,NA,33,29,NA,NA,NA,NA,0,0,1,NA,10,0,183,0,0,NA,0,NA,NA,NA,NA,NA
"5327",2003-08-02,19,NA,24,NA,11,22,23,20,17,21,NA,23,NA,NA,NA,NA,36,NA,36,34,27,37,29,25,32,28,32,33,42,NA,NA,NA,0,0,0,NA,0,0,30,0,0,79,211,NA,NA,NA,NA,NA
"5328",2003-08-03,20,NA,24,28,11,24,24,19,18,NA,24,24,NA,NA,NA,NA,36,NA,36,34,30,38,30,32,35,27,32,35,42,NA,NA,NA,0,0,0,NA,0,0,18,2,0,150,0,NA,NA,NA,NA,NA
"5329",2003-08-04,18,NA,23,NA,15,25,23,21,21,13,26,24,32,NA,NA,NA,35,NA,36,34,30,38,29,27,37,29,32,37,44,NA,NA,NA,0,0,0,NA,0,0,503,0,0,0,0,NA,NA,NA,NA,NA
"5330",2003-08-05,17,NA,23,NA,17,23,22,20,21,22,NA,NA,32,NA,NA,NA,36,NA,31,31,33,36,27,25,38,30,30,35,NA,NA,NA,NA,0,0,72,NA,0,14,20,0,0,NA,645,NA,NA,NA,NA,NA
"5331",2003-08-06,16,NA,21,NA,18,22,21,20,20,16,23,23,NA,NA,NA,NA,35,NA,33,28,32,35,27,26,40,27,31,33,44,NA,NA,NA,0,4,0,231,0,0,89,0,0,NA,91,NA,NA,NA,NA,NA
"5332",2003-08-07,18,NA,22,NA,17,24,22,20,23,NA,26,23,30,NA,NA,NA,35,NA,34,31,28,36,26,26,39,NA,32,30,NA,NA,NA,NA,0,0,0,259,0,0,193,0,0,605,0,NA,NA,NA,NA,NA
"5333",2003-08-08,18,NA,19,27,17,23,22,20,22,20,NA,24,NA,NA,NA,NA,34,NA,29,31,34,34,27,26,37,28,32,30,46,NA,NA,NA,0,0,71,NA,0,0,130,2,0,0,0,340,NA,NA,NA,NA
"5334",2003-08-09,18,NA,19,NA,16,24,22,20,22,22,26,NA,26,NA,NA,NA,36,NA,33,32,36,36,27,24,37,30,32,NA,46,NA,NA,NA,0,0,0,NA,0,0,211,0,0,NA,13,310,NA,NA,NA,NA
"5335",2003-08-10,19,NA,22,28,16,25,22,20,20,NA,NA,24,NA,NA,NA,NA,35,NA,35,32,35,35,27,24,39,24,32,35,42,NA,NA,NA,0,1,0,NA,0,0,5,0,0,NA,0,NA,NA,NA,NA,NA
"5336",2003-08-11,18,NA,20,NA,19,24,23,20,24,NA,27,NA,27,NA,NA,NA,35,NA,36,33,31,35,27,25,40,27,33,34,47,NA,NA,NA,0,0,0,NA,0,0,3,0,0,61,0,NA,NA,NA,NA,NA
"5337",2003-08-12,17,NA,20,NA,18,24,23,20,22,20,27,NA,NA,NA,NA,NA,36,NA,34,31,29,36,29,29,40,29,33,27,46,NA,NA,NA,0,0,0,41,0,0,0,0,0,0,0,91,NA,NA,NA,NA
"5338",2003-08-13,16,NA,22,26,16,23,24,21,22,21,NA,NA,NA,NA,NA,NA,36,NA,33,31,26,35,31,25,34,29,32,28,46,NA,NA,NA,0,0,0,NA,0,0,0,0,1,NA,333,NA,NA,NA,NA,NA
"5339",2003-08-14,17,NA,20,NA,14,24,24,19,21,NA,25,NA,26,NA,NA,NA,38,NA,32,28,24,37,33,22,29,30,NA,22,44,NA,NA,NA,0,0,0,241,0,0,0,0,3,NA,13,348,NA,NA,NA,NA
"5340",2003-08-15,20,NA,22,NA,11,23,22,19,16,19,25,18,25,NA,NA,NA,34,NA,26,32,24,35,32,25,28,30,31,21,41,NA,NA,NA,2,0,3,NA,0,0,0,137,0,NA,0,569,NA,NA,NA,NA
"5341",2003-08-16,17,NA,18,NA,13,21,24,18,17,20,NA,NA,28,NA,NA,NA,32,NA,30,NA,25,29,29,22,29,28,NA,22,45,NA,NA,NA,0,0,0,196,2,0,0,19,0,NA,183,99,NA,NA,NA,NA
"5342",2003-08-17,18,NA,19,26,13,19,18,18,20,6,24,18,32,NA,NA,NA,30,NA,30,31,26,31,27,23,30,25,30,22,45,NA,NA,NA,5,0,0,18,0,0,69,0,161,NA,3,51,NA,NA,NA,NA
"5343",2003-08-18,16,NA,20,NA,14,20,18,19,17,17,25,20,NA,NA,NA,NA,33,NA,31,33,24,32,27,25,24,24,32,27,44,NA,NA,NA,0,1,0,0,0,0,0,2,0,46,0,5,NA,NA,NA,NA
"5344",2003-08-19,19,NA,21,NA,11,20,20,18,18,NA,27,20,28,NA,NA,NA,34,NA,30,33,23,34,28,24,25,23,33,26,42,NA,NA,NA,0,0,0,46,0,0,0,100,0,366,0,10,NA,NA,NA,NA
"5345",2003-08-20,19,NA,23,NA,10,20,21,18,14,22,27,21,NA,NA,NA,NA,37,NA,33,34,23,34,31,24,25,NA,33,26,38,NA,NA,NA,0,0,0,20,0,0,0,0,0,1455,0,NA,NA,NA,NA,NA
"5346",2003-08-21,19,NA,23,NA,13,19,23,18,12,23,26,22,24,NA,NA,NA,32,NA,30,30,25,34,31,25,26,28,33,33,44,NA,NA,NA,1,0,1,NA,0,10,0,0,0,66,0,NA,NA,NA,NA,NA
"5347",2003-08-22,16,NA,25,24,17,19,24,20,12,NA,26,23,NA,NA,NA,NA,32,NA,37,30,26,29,32,23,26,29,33,35,48,NA,NA,NA,107,25,0,320,0,8,0,0,0,5,0,NA,NA,NA,NA,NA
"5348",2003-08-23,15,NA,25,NA,16,18,19,20,14,NA,NA,24,28,NA,NA,NA,33,NA,32,33,26,31,28,25,26,24,33,37,46,NA,NA,NA,0,0,0,0,0,0,0,0,0,25,33,NA,NA,NA,NA,NA
"5349",2003-08-24,19,NA,22,NA,17,21,16,18,17,NA,25,NA,27,NA,NA,NA,32,NA,32,30,23,33,26,26,27,24,32,37,42,NA,NA,NA,0,0,0,170,0,0,0,0,0,1786,0,NA,NA,NA,NA,NA
"5350",2003-08-25,17,NA,22,25,14,21,19,17,15,20,NA,24,28,NA,NA,NA,34,NA,31,28,22,33,29,21,27,29,32,35,42,NA,NA,NA,0,0,0,378,0,0,0,4,0,1694,38,140,NA,NA,NA,NA
"5351",2003-08-26,17,NA,23,NA,14,19,21,14,14,9,25,NA,28,NA,NA,NA,33,NA,30,29,22,30,28,24,28,26,33,30,NA,NA,NA,NA,0,0,0,30,0,0,0,0,0,0,114,0,NA,NA,NA,NA
"5352",2003-08-27,19,NA,21,NA,14,17,22,16,16,NA,NA,NA,NA,NA,NA,NA,34,NA,30,30,21,29,29,24,27,23,32,30,NA,NA,NA,NA,0,1,0,NA,0,0,0,0,0,706,10,NA,NA,NA,NA,NA
"5353",2003-08-28,17,NA,18,26,13,17,20,16,16,19,24,21,NA,NA,NA,NA,29,NA,27,30,20,23,28,24,26,29,30,NA,44,NA,NA,NA,0,6,194,0,16,2,0,10,13,780,114,0,NA,NA,NA,NA
"5354",2003-08-29,15,NA,16,26,12,16,20,18,16,18,NA,21,NA,NA,NA,NA,28,NA,26,31,19,25,27,22,21,24,32,35,39,NA,NA,NA,0,30,0,NA,26,0,0,74,137,2022,0,NA,NA,NA,NA,NA
"5355",2003-08-30,13,NA,19,26,8,15,19,17,14,4,NA,NA,NA,NA,NA,NA,31,NA,29,31,19,29,31,21,19,24,NA,28,43,NA,NA,NA,0,70,0,NA,0,0,33,5,5,0,127,NA,NA,NA,NA,NA
"5356",2003-08-31,15,NA,15,26,4,18,16,16,8,15,23,NA,NA,NA,NA,NA,34,NA,30,32,19,30,24,20,20,26,30,26,NA,NA,NA,NA,0,39,0,NA,0,0,0,68,1,99,38,0,NA,NA,NA,NA
"5357",2003-09-01,17,NA,17,NA,10,17,17,15,13,19,NA,19,29,NA,NA,NA,31,NA,25,34,20,28,21,18,21,26,32,25,43,NA,NA,NA,0,23,0,NA,0,0,150,27,0,0,551,NA,NA,NA,NA,NA
"5358",2003-09-02,13,NA,16,NA,11,16,15,15,9,17,23,22,27,NA,NA,NA,30,NA,26,31,21,28,17,22,20,NA,28,30,NA,NA,NA,NA,0,1,1,198,0,0,213,0,0,145,74,NA,NA,NA,NA,NA
"5359",2003-09-03,18,NA,17,24,13,18,16,16,10,NA,22,23,NA,NA,NA,NA,28,NA,26,28,23,28,20,22,22,24,NA,35,39,NA,NA,NA,6,0,0,831,0,0,61,0,0,155,0,NA,NA,NA,NA,NA
"5360",2003-09-04,19,NA,18,NA,8,19,20,14,11,18,25,NA,NA,NA,NA,NA,26,NA,24,29,25,29,24,22,25,27,32,29,44,NA,NA,NA,35,0,163,30,0,0,48,0,0,0,15,NA,NA,NA,NA,NA
"5361",2003-09-05,16,NA,17,NA,12,17,18,17,10,NA,25,20,26,NA,NA,NA,28,NA,26,29,20,28,26,22,19,NA,31,31,44,NA,NA,NA,0,0,0,NA,0,0,0,4,7,41,5,NA,NA,NA,NA,NA
"5362",2003-09-06,18,NA,20,NA,13,18,15,15,16,18,26,20,NA,NA,NA,NA,29,NA,27,27,18,29,24,20,23,26,32,31,44,NA,NA,NA,118,28,0,119,4,0,0,12,0,439,0,NA,NA,NA,NA,NA
"5363",2003-09-07,13,NA,20,25,7,18,16,16,10,NA,NA,NA,NA,NA,NA,NA,29,NA,27,29,20,27,27,22,21,22,NA,22,41,NA,NA,NA,0,72,0,188,0,0,0,0,1,51,0,5,NA,NA,NA,NA
"5364",2003-09-08,13,NA,18,NA,8,17,18,16,10,NA,NA,20,28,NA,NA,NA,29,NA,29,29,21,28,24,23,22,27,32,25,40,NA,NA,NA,0,28,52,99,0,0,0,182,95,94,150,NA,NA,NA,NA,NA
"5365",2003-09-09,13,NA,17,NA,12,14,17,15,14,NA,24,20,NA,NA,NA,NA,25,NA,28,31,20,23,23,21,22,NA,29,34,NA,NA,NA,NA,0,74,0,NA,17,0,0,0,0,521,3,NA,NA,NA,NA,NA
"5366",2003-09-10,8,NA,14,26,11,12,14,13,14,18,25,23,NA,NA,NA,NA,27,NA,29,34,17,28,24,21,20,26,31,33,39,NA,NA,NA,0,111,0,NA,16,0,0,0,2,480,0,NA,NA,NA,NA,NA
"5367",2003-09-11,10,NA,16,NA,8,15,17,15,15,19,NA,24,NA,NA,NA,NA,30,NA,30,32,19,30,26,23,21,25,NA,34,41,NA,NA,NA,0,1,0,NA,14,0,0,0,7,0,56,NA,NA,NA,NA,NA
"5368",2003-09-12,12,NA,18,26,12,17,17,18,15,13,24,NA,27,NA,NA,NA,30,NA,28,33,22,30,22,24,24,23,NA,34,NA,NA,NA,NA,0,9,0,NA,0,0,0,0,0,10,20,NA,NA,NA,NA,NA
"5369",2003-09-13,14,NA,18,NA,9,18,17,16,13,NA,24,24,27,NA,NA,NA,29,NA,34,32,25,30,22,24,22,26,31,32,40,NA,NA,NA,0,0,0,NA,0,0,170,0,0,66,0,NA,NA,NA,NA,NA
"5370",2003-09-14,13,NA,21,NA,10,17,21,14,9,NA,NA,NA,25,NA,NA,NA,28,NA,28,28,25,30,27,23,23,26,32,34,43,NA,NA,NA,0,0,0,221,0,0,69,0,0,0,0,NA,NA,NA,NA,NA
"5371",2003-09-15,11,NA,19,NA,7,16,21,14,13,NA,25,22,26,NA,NA,NA,24,NA,26,NA,26,26,25,22,24,28,31,33,41,NA,NA,NA,0,0,0,1130,0,0,58,0,0,NA,3,NA,NA,NA,NA,NA
"5372",2003-09-16,8,NA,19,NA,10,14,18,17,9,19,25,NA,26,NA,NA,NA,25,NA,28,NA,27,26,26,25,27,27,NA,30,NA,NA,NA,NA,0,0,0,721,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA
"5373",2003-09-17,9,NA,17,NA,9,15,16,16,10,20,NA,20,24,NA,NA,NA,27,NA,24,31,19,28,24,22,28,28,32,32,NA,NA,NA,NA,0,0,312,NA,0,0,0,0,0,NA,18,NA,NA,NA,NA,NA
"5374",2003-09-18,7,NA,17,NA,11,15,18,17,11,NA,NA,NA,NA,NA,NA,NA,27,NA,22,33,22,28,22,24,30,23,29,32,40,NA,NA,NA,0,0,0,NA,0,0,33,0,0,701,503,NA,NA,NA,NA,NA
"5375",2003-09-19,11,NA,14,26,11,14,20,15,13,NA,23,NA,27,NA,NA,NA,26,NA,23,33,24,27,27,24,31,26,33,33,40,NA,NA,NA,0,0,0,NA,1,0,117,0,0,391,15,NA,NA,NA,NA,NA
"5376",2003-09-20,13,NA,14,NA,10,17,20,16,11,NA,NA,NA,NA,NA,NA,NA,30,NA,25,34,26,28,27,27,28,26,NA,20,38,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,33,561,NA,NA,NA,NA
"5377",2003-09-21,15,NA,13,NA,12,17,16,17,14,14,24,NA,25,NA,NA,NA,31,NA,27,32,23,29,24,25,30,26,31,16,41,NA,NA,NA,0,0,0,NA,0,0,0,5,0,NA,10,602,NA,NA,NA,NA
"5378",2003-09-22,16,NA,15,NA,16,16,17,16,15,15,25,NA,24,NA,NA,NA,28,NA,26,NA,18,27,22,23,21,24,32,19,41,NA,NA,NA,150,130,0,310,96,0,0,74,0,NA,0,51,NA,NA,NA,NA
"5379",2003-09-23,13,NA,16,23,7,16,17,15,8,NA,26,11,24,NA,NA,NA,24,NA,24,28,16,25,22,19,17,25,31,23,38,NA,NA,NA,0,56,168,10,0,0,302,2,1,NA,0,NA,NA,NA,NA,NA
"5380",2003-09-24,14,NA,17,23,2,16,14,14,6,14,26,NA,27,NA,NA,NA,26,NA,22,31,18,26,23,21,18,24,32,20,39,NA,NA,NA,0,0,26,NA,0,0,0,0,0,NA,13,79,NA,NA,NA,NA
"5381",2003-09-25,14,NA,18,25,4,17,17,14,7,15,NA,15,25,NA,NA,NA,27,NA,26,31,19,28,24,21,20,26,29,NA,42,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,549,150,NA,NA,NA,NA
"5382",2003-09-26,15,NA,14,26,6,17,16,16,5,NA,23,18,NA,NA,NA,NA,29,NA,21,32,18,28,21,21,22,26,NA,24,41,NA,NA,NA,0,26,88,NA,2,7,5,0,0,NA,0,NA,NA,NA,NA,NA
"5383",2003-09-27,18,NA,14,26,9,18,19,16,8,15,25,NA,24,NA,NA,NA,26,NA,18,31,16,26,25,20,22,26,32,28,40,NA,NA,NA,0,0,11,NA,0,0,8,4,0,NA,0,10,NA,NA,NA,NA
"5384",2003-09-28,17,NA,13,26,8,16,14,16,11,NA,26,17,NA,NA,NA,NA,28,NA,26,32,17,27,22,20,19,26,32,26,37,NA,NA,NA,0,45,0,NA,0,0,292,12,1,NA,0,NA,NA,NA,NA,NA
"5385",2003-09-29,16,NA,13,26,4,17,12,15,6,15,NA,NA,NA,NA,NA,NA,26,NA,22,31,20,23,18,20,19,28,32,27,39,NA,NA,NA,0,9,3,NA,0,93,5,10,0,NA,0,NA,NA,NA,NA,NA
"5386",2003-09-30,15,NA,13,25,8,15,10,15,7,NA,25,NA,23,NA,NA,NA,23,NA,17,30,20,19,18,19,21,25,31,24,41,NA,NA,NA,48,0,55,NA,0,336,0,33,0,NA,3,NA,NA,NA,NA,NA
"5387",2003-10-01,15,NA,11,26,10,13,12,14,14,0,25,NA,22,NA,NA,NA,24,NA,22,30,15,21,16,19,19,20,32,24,39,NA,NA,NA,0,0,0,NA,0,110,0,72,32,5,0,NA,NA,NA,NA,NA
"5388",2003-10-02,13,NA,14,25,11,13,7,12,13,NA,NA,NA,23,NA,NA,NA,26,NA,21,31,18,18,15,20,25,21,32,28,39,NA,NA,NA,3,0,0,NA,40,92,0,18,98,10,0,NA,NA,NA,NA,NA
"5389",2003-10-03,12,NA,12,NA,12,12,5,13,14,11,25,NA,22,NA,NA,NA,21,NA,21,32,15,19,14,20,20,22,32,24,39,NA,NA,NA,1,24,0,NA,0,43,0,80,29,0,142,NA,NA,NA,NA,NA
"5390",2003-10-04,11,NA,8,23,8,12,9,14,12,11,NA,NA,20,NA,NA,NA,21,NA,21,30,13,21,15,19,15,21,32,23,38,NA,NA,NA,0,114,0,NA,8,0,5,94,19,NA,338,NA,NA,NA,NA,NA
"5391",2003-10-05,8,NA,9,NA,3,10,8,12,7,12,24,12,NA,NA,NA,NA,22,NA,20,30,14,19,16,18,13,21,32,23,36,NA,NA,NA,0,68,0,NA,16,0,0,1,0,NA,0,NA,NA,NA,NA,NA
"5392",2003-10-06,10,NA,10,NA,7,7,7,8,4,14,25,NA,26,NA,NA,NA,19,NA,19,30,14,17,15,18,13,22,NA,18,40,NA,NA,NA,0,143,0,NA,15,0,0,1,9,NA,91,NA,NA,NA,NA,NA
"5393",2003-10-07,10,NA,10,20,7,9,7,12,10,NA,24,12,NA,NA,NA,NA,20,NA,15,29,17,20,18,20,13,22,33,20,38,NA,NA,NA,0,204,0,NA,3,0,0,3,100,0,8,NA,NA,NA,NA,NA
"5394",2003-10-08,6,NA,14,22,4,11,13,14,4,13,25,NA,NA,NA,NA,NA,25,NA,19,31,19,22,21,19,16,25,NA,19,39,NA,NA,NA,0,87,0,NA,0,0,0,12,0,NA,203,NA,NA,NA,NA,NA
"5395",2003-10-09,9,NA,14,25,12,13,15,12,14,15,24,10,NA,NA,NA,NA,26,NA,17,32,17,22,25,20,19,25,31,21,37,NA,NA,NA,0,13,15,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA
"5396",2003-10-10,12,NA,12,NA,11,12,14,13,13,16,24,10,24,NA,NA,NA,26,NA,19,28,19,24,17,20,18,26,31,22,38,NA,NA,NA,0,0,96,8,6,0,0,0,0,NA,36,NA,NA,NA,NA,NA
"5397",2003-10-11,12,NA,6,NA,6,13,13,12,10,16,23,13,NA,NA,NA,NA,24,NA,12,27,17,23,21,20,20,26,30,22,NA,NA,NA,NA,4,0,446,411,0,9,0,5,0,NA,1059,NA,NA,NA,NA,NA
"5398",2003-10-12,14,NA,3,NA,6,14,16,15,11,NA,23,17,NA,NA,NA,NA,24,NA,14,29,17,19,20,18,19,23,27,25,36,NA,NA,NA,7,0,78,NA,0,129,5,0,0,NA,97,89,NA,NA,NA,NA
"5399",2003-10-13,14,NA,8,NA,8,14,13,14,10,NA,24,NA,NA,NA,NA,NA,23,NA,16,30,17,19,22,19,19,19,30,NA,38,NA,NA,NA,29,0,0,NA,0,5,0,0,0,99,23,NA,NA,NA,NA,NA
"5400",2003-10-14,13,NA,7,19,8,14,12,13,9,NA,NA,NA,22,NA,NA,NA,19,NA,16,NA,16,19,19,19,18,17,31,18,37,NA,NA,NA,108,0,0,NA,0,0,157,0,0,0,198,221,NA,NA,NA,NA
"5401",2003-10-15,11,NA,6,18,5,12,10,14,5,10,23,NA,22,NA,NA,NA,21,NA,21,23,15,21,18,19,15,18,31,21,37,NA,NA,NA,0,0,0,NA,1,0,64,2,0,NA,28,NA,NA,NA,NA,NA
