"","date","TMIN.Albacete","TMIN.Amsterdam","TMIN.Beijng","TMIN.HongKong","TMIN.London","TMIN.LosAngeles","TMIN.Madrid","TMIN.Oviedo","TMIN.Paris","TMIN.Seoul","TMIN.Singapore","TMIN.Tokyo","TMIN.Dubai","TMIN.NewYork","TMIN.Frankfurt","TMIN.Chicago","TMAX.Albacete","TMAX.Amsterdam","TMAX.Beijng","TMAX.HongKong","TMAX.London","TMAX.LosAngeles","TMAX.Madrid","TMAX.Oviedo","TMAX.Paris","TMAX.Seoul","TMAX.Singapore","TMAX.Tokyo","TMAX.Dubai","TMAX.NewYork","TMAX.Frankfurt","TMAX.Chicago","PRCP.Albacete","PRCP.Amsterdam","PRCP.Beijng","PRCP.HongKong","PRCP.London","PRCP.LosAngeles","PRCP.Madrid","PRCP.Oviedo","PRCP.Paris","PRCP.Seoul","PRCP.Singapore","PRCP.Tokyo","PRCP.Dubai","PRCP.NewYork","PRCP.Frankfurt","PRCP.Chicago"
"6292",2006-03-24,10,2,2,NA,3,8,9,11,7,1,24,NA,NA,4,-2,NA,19,9,22,20,14,25,16,21,16,11,NA,15,NA,11,8,NA,0,13,0,279,24,0,0,0,65,NA,3,0,NA,0,40,NA
"6293",2006-03-25,8,7,10,17,6,9,9,12,10,NA,26,4,NA,3,7,NA,20,13,19,NA,14,21,17,21,13,12,34,16,NA,9,17,NA,0,77,0,3,24,0,0,0,80,NA,3,0,NA,0,37,NA
"6294",2006-03-26,6,9,3,17,8,10,9,17,13,2,NA,5,NA,3,11,NA,26,15,12,20,13,20,22,27,19,11,32,16,NA,11,17,NA,0,101,0,46,22,0,0,0,87,NA,0,0,NA,0,9,NA
"6295",2006-03-27,8,9,6,NA,11,10,11,11,13,2,24,6,NA,4,9,NA,25,17,10,19,13,20,18,20,19,12,28,18,NA,16,16,NA,0,48,0,0,16,32,0,2,22,NA,178,0,NA,0,51,NA
"6296",2006-03-28,7,7,1,16,7,9,7,11,7,NA,24,NA,NA,6,7,NA,20,12,13,23,14,18,17,18,15,6,NA,18,NA,14,15,NA,0,10,0,8,3,350,0,4,15,0,246,0,NA,0,24,NA
"6297",2006-03-29,2,6,2,17,5,8,7,11,6,1,NA,NA,NA,3,5,NA,20,10,21,23,15,17,18,20,15,8,33,12,NA,18,12,NA,0,24,0,0,63,76,2,34,44,NA,0,0,NA,0,6,NA
"6298",2006-03-30,8,8,3,19,8,8,9,14,11,2,25,1,NA,5,5,NA,24,13,16,23,15,18,20,22,16,NA,34,13,NA,21,13,NA,0,88,0,0,48,0,0,0,41,NA,23,0,NA,0,130,NA
"6299",2006-03-31,8,9,4,20,10,10,10,11,11,2,NA,1,NA,11,10,NA,24,12,18,25,14,16,22,18,17,13,32,13,NA,21,16,NA,0,8,0,3,3,20,0,0,15,NA,3,0,NA,0,42,NA
"6300",2006-04-01,5,7,11,20,8,8,10,12,11,NA,24,5,NA,11,7,NA,24,13,17,26,14,18,20,19,17,NA,NA,18,NA,24,16,NA,0,2,0,0,28,42,0,12,22,114,15,0,NA,0,88,NA
"6301",2006-04-02,8,7,6,NA,4,7,8,10,9,NA,NA,9,NA,8,7,NA,21,11,25,25,11,19,21,19,16,12,NA,NA,NA,19,14,NA,0,88,0,8,53,0,0,0,26,5,48,0,NA,0,19,NA
"6302",2006-04-03,7,4,9,NA,6,10,11,10,8,NA,24,9,NA,7,6,NA,24,9,24,27,10,19,20,15,15,16,32,17,NA,12,13,NA,0,41,0,0,8,6,0,0,14,0,30,30,NA,201,21,NA
"6303",2006-04-04,10,1,12,22,1,11,13,11,3,NA,25,9,NA,6,4,NA,24,8,22,27,10,17,26,15,12,15,33,24,NA,13,12,NA,0,9,0,0,0,298,0,132,0,15,107,0,NA,23,3,NA
"6304",2006-04-05,9,1,8,24,-2,8,8,10,3,NA,24,NA,NA,1,0,NA,19,8,17,26,12,16,16,12,10,NA,32,12,NA,9,8,NA,0,0,0,0,0,132,56,48,0,NA,140,0,NA,41,0,NA
"6305",2006-04-06,9,2,4,NA,-2,7,10,10,0,5,26,6,NA,4,-3,NA,17,10,8,29,12,18,16,11,13,12,33,14,NA,12,12,NA,0,2,4,0,0,0,27,2,0,NA,157,119,NA,0,0,NA
"6306",2006-04-07,8,5,4,NA,2,8,10,10,2,7,26,NA,NA,6,-1,NA,18,10,22,NA,11,19,18,14,15,11,32,13,NA,16,14,NA,0,4,0,5,3,0,0,4,0,NA,0,0,NA,3,0,NA
"6307",2006-04-08,4,5,6,21,2,9,7,10,3,7,NA,4,NA,3,0,NA,23,9,17,24,11,20,19,16,14,13,32,16,NA,15,17,NA,0,10,0,0,10,0,0,0,0,NA,0,0,NA,163,0,NA
"6308",2006-04-09,7,2,7,22,2,9,10,9,4,9,24,NA,NA,2,3,NA,22,9,14,25,8,19,21,12,12,21,31,18,NA,14,13,NA,0,0,0,10,41,0,0,128,1,3,292,0,NA,0,0,NA
"6309",2006-04-10,11,1,7,25,0,9,7,6,4,12,NA,7,NA,5,4,NA,22,9,13,NA,8,18,17,12,11,19,33,11,NA,17,10,NA,2,2,0,3,26,0,0,0,0,99,0,0,NA,0,0,NA
"6310",2006-04-11,9,1,8,NA,-2,9,3,4,2,NA,24,8,NA,5,0,NA,19,9,19,NA,13,21,18,13,12,22,30,NA,NA,20,11,NA,0,32,0,0,24,0,0,0,1,5,30,5,NA,0,11,NA
"6311",2006-04-12,5,6,3,NA,3,9,8,6,7,NA,25,10,NA,7,4,NA,21,10,13,NA,15,21,22,13,14,19,NA,18,NA,18,11,NA,0,6,0,0,23,0,0,0,2,0,25,269,NA,0,58,NA
"6312",2006-04-13,3,7,4,NA,8,9,7,8,7,8,26,11,NA,11,4,NA,23,12,18,26,15,27,22,15,15,13,NA,21,NA,26,11,NA,0,30,0,25,3,0,0,0,0,NA,0,0,NA,0,124,NA
"6313",2006-04-14,8,3,8,NA,5,12,11,7,10,8,NA,NA,NA,11,8,NA,22,12,20,17,14,20,21,17,17,17,30,19,NA,20,14,NA,36,0,0,0,1,57,75,89,0,NA,15,0,NA,56,31,NA
"6314",2006-04-15,9,1,8,13,7,11,11,11,9,NA,23,6,NA,11,7,NA,22,13,17,NA,15,18,19,19,16,16,NA,16,NA,27,16,NA,3,37,0,0,18,0,0,6,5,NA,302,0,NA,0,11,NA
"6315",2006-04-16,6,8,4,14,6,10,8,10,10,4,NA,7,NA,11,11,NA,21,12,14,NA,16,19,19,14,14,12,31,16,NA,19,13,NA,0,23,0,20,4,0,0,177,20,NA,0,0,NA,0,43,NA
"6316",2006-04-17,9,7,9,17,3,8,9,10,7,5,24,8,NA,9,8,NA,13,13,18,24,15,20,14,15,16,13,32,18,NA,17,18,NA,10,8,0,0,2,0,17,2,3,NA,104,0,NA,0,2,NA
"6317",2006-04-18,5,7,7,20,6,9,6,10,5,NA,NA,8,NA,8,4,NA,20,12,17,26,15,25,18,15,15,16,32,25,NA,22,16,NA,0,2,0,0,1,0,0,0,0,NA,0,0,NA,0,0,NA
"6318",2006-04-19,8,7,8,21,5,9,8,9,6,NA,24,12,NA,9,5,NA,21,13,16,29,13,25,21,15,16,16,31,22,NA,23,18,NA,1,0,0,0,4,0,0,0,0,61,432,0,NA,0,0,NA
"6319",2006-04-20,8,7,5,NA,9,8,10,9,7,-8,NA,NA,NA,13,3,NA,22,15,19,29,16,27,21,18,17,11,32,20,NA,28,19,NA,0,0,0,0,8,0,0,44,0,5,0,0,NA,0,0,NA
"6320",2006-04-21,7,7,8,22,8,12,10,9,8,NA,24,NA,NA,8,5,NA,20,17,20,26,16,22,17,17,23,16,32,18,NA,17,23,NA,67,4,0,0,2,0,28,17,0,0,74,104,NA,0,8,NA
"6321",2006-04-22,10,5,14,23,6,9,9,8,10,8,24,6,NA,6,8,NA,20,9,22,28,16,15,17,16,21,15,33,20,NA,8,19,NA,191,0,0,0,3,5,253,0,0,NA,71,0,NA,305,16,NA
"6322",2006-04-23,10,2,11,25,7,9,11,10,7,NA,25,10,NA,7,3,NA,18,13,20,29,14,18,18,15,20,11,32,18,NA,17,17,NA,0,8,0,0,6,0,0,0,33,46,10,0,NA,533,0,NA
"6323",2006-04-24,6,7,7,NA,8,8,13,13,10,6,NA,NA,NA,8,5,NA,20,17,24,27,14,20,25,14,21,13,32,25,NA,17,21,NA,0,0,0,91,12,0,0,0,56,46,0,0,NA,38,0,NA
"6324",2006-04-25,8,9,10,23,7,8,14,12,10,8,24,NA,NA,9,8,NA,22,20,19,NA,14,19,26,17,19,15,32,17,NA,22,22,NA,0,2,0,5,1,0,0,0,15,0,213,0,NA,3,7,NA
"6325",2006-04-26,6,7,12,24,6,12,12,11,10,8,25,5,NA,5,11,NA,24,14,19,29,16,18,25,17,19,15,33,18,NA,16,17,NA,0,3,6,0,2,2,0,0,7,NA,112,5,NA,0,25,NA
"6326",2006-04-27,9,3,8,NA,9,13,13,11,9,NA,25,NA,NA,8,12,NA,26,14,21,NA,13,20,26,16,17,17,30,17,NA,24,15,NA,0,0,0,10,0,0,0,38,2,0,236,0,NA,0,0,NA
"6327",2006-04-28,9,3,10,NA,6,13,10,10,6,7,25,8,NA,7,8,NA,23,10,24,26,14,19,22,16,16,14,34,23,NA,18,16,NA,43,0,0,323,0,0,0,0,0,0,0,36,NA,0,0,NA
"6328",2006-04-29,6,4,12,20,5,12,8,8,4,9,25,9,NA,6,4,NA,22,10,26,25,12,21,21,16,13,15,34,20,NA,18,9,NA,0,0,0,437,7,0,0,0,0,0,0,0,NA,0,16,NA
"6329",2006-04-30,5,3,16,22,4,12,8,8,3,NA,NA,12,NA,6,3,NA,24,10,29,28,14,22,22,16,12,16,33,24,NA,22,12,NA,0,0,0,0,66,0,0,0,28,3,0,0,NA,0,5,NA
"6330",2006-05-01,11,4,15,25,7,13,11,10,7,11,NA,13,NA,11,4,NA,24,11,27,30,15,22,25,16,14,22,33,31,NA,22,15,NA,0,52,0,0,44,0,0,0,32,0,0,0,NA,0,31,NA
"6331",2006-05-02,11,4,11,NA,3,14,11,9,7,NA,25,NA,NA,10,7,NA,26,18,24,NA,18,21,27,16,23,24,30,16,NA,20,20,NA,24,0,0,0,10,0,0,0,9,NA,366,46,NA,0,0,NA
"6332",2006-05-03,12,10,12,NA,7,14,14,11,12,NA,25,7,NA,11,6,NA,15,21,26,NA,22,18,18,17,25,20,32,21,NA,22,26,NA,2,0,0,1186,1,0,8,76,0,NA,71,41,NA,25,0,NA
"6333",2006-05-04,11,12,17,23,11,12,13,13,13,11,24,8,NA,12,9,NA,15,26,23,26,24,20,18,17,26,23,32,24,NA,28,25,NA,25,0,14,0,0,0,96,2,0,0,287,0,NA,0,0,NA
"6334",2006-05-05,10,10,15,24,10,12,12,13,13,NA,NA,10,NA,17,10,NA,17,24,25,NA,19,21,19,16,23,23,NA,28,NA,28,23,NA,21,0,0,10,0,0,20,0,0,0,10,0,NA,0,0,NA
"6335",2006-05-06,8,10,12,26,5,12,13,13,12,NA,25,14,NA,11,8,NA,22,24,24,29,17,21,23,15,21,NA,32,28,NA,27,23,NA,0,4,0,8,14,0,0,0,46,950,41,0,NA,0,0,NA
"6336",2006-05-07,11,12,14,26,10,13,12,9,12,12,24,15,NA,8,7,NA,22,24,27,29,16,22,21,15,20,26,NA,NA,NA,20,23,NA,0,0,0,0,24,0,0,68,112,320,221,30,NA,0,0,NA
"6337",2006-05-08,8,11,17,NA,10,13,10,7,11,NA,25,NA,NA,12,8,NA,24,24,24,30,17,21,20,16,17,25,33,24,NA,16,24,NA,0,0,0,46,52,0,0,0,78,0,0,10,NA,0,0,NA
"6338",2006-05-09,11,11,16,25,9,13,11,8,10,NA,26,12,NA,12,9,NA,22,24,20,NA,20,21,23,18,14,27,33,19,NA,17,24,NA,0,0,30,0,52,0,0,0,56,NA,0,5,NA,0,31,NA
"6339",2006-05-10,12,9,15,26,8,16,13,12,9,NA,NA,14,NA,12,8,NA,24,24,23,30,21,24,26,18,16,20,33,NA,NA,18,23,NA,0,0,0,0,2,0,0,0,12,25,0,5,NA,3,0,NA
"6340",2006-05-11,10,9,10,NA,6,14,14,11,7,12,26,NA,NA,13,7,NA,22,25,22,32,23,24,27,18,24,23,34,26,NA,16,24,NA,0,0,2,0,0,0,36,22,1,0,0,71,NA,15,0,NA
"6341",2006-05-12,9,8,12,24,7,14,12,13,10,NA,NA,NA,NA,13,7,NA,26,23,16,30,20,24,24,19,24,18,33,21,NA,20,26,NA,0,0,16,0,2,0,0,12,0,0,0,0,NA,401,65,NA
"6342",2006-05-13,13,7,12,NA,9,15,14,12,12,NA,NA,NA,NA,11,11,NA,28,20,27,32,15,24,26,17,21,18,32,NA,NA,21,19,NA,0,0,0,0,61,0,0,2,8,0,3,0,NA,0,75,NA
"6343",2006-05-14,11,10,13,19,9,14,16,13,9,11,25,10,NA,11,9,NA,26,16,30,27,17,24,28,21,19,19,32,24,NA,18,21,NA,0,0,0,0,5,0,0,0,15,NA,84,66,NA,0,2,NA
"6344",2006-05-15,14,9,14,22,9,16,16,14,11,12,25,12,NA,11,8,NA,30,21,32,NA,17,25,30,22,24,22,31,24,NA,17,24,NA,0,8,0,0,4,0,0,4,0,NA,168,10,NA,221,2,NA
"6345",2006-05-16,14,11,17,NA,8,15,18,15,14,14,26,NA,NA,11,14,NA,34,16,33,NA,16,27,31,21,22,23,33,20,NA,19,24,NA,0,2,0,0,6,0,0,0,2,NA,0,0,NA,302,137,NA
"6346",2006-05-17,18,10,20,20,9,15,18,15,12,13,NA,14,NA,13,12,NA,36,19,28,NA,17,23,32,24,22,23,33,22,NA,24,22,NA,0,28,5,109,32,0,0,6,1,NA,0,0,NA,0,3,NA
"6347",2006-05-18,18,12,15,NA,11,15,18,14,16,14,27,15,NA,15,14,NA,33,18,28,28,17,24,27,20,22,23,32,22,NA,24,20,NA,0,84,0,8,46,0,0,0,4,NA,0,30,NA,43,45,NA
"6348",2006-05-19,15,11,18,22,10,16,14,12,11,NA,26,16,NA,11,12,NA,30,14,26,31,15,24,28,21,19,18,32,NA,NA,18,18,NA,0,62,0,0,40,0,0,0,28,NA,0,0,NA,272,3,NA
"6349",2006-05-20,11,11,17,NA,10,16,15,15,11,13,NA,18,NA,11,9,NA,29,15,21,27,14,23,26,20,18,20,33,29,NA,22,14,NA,0,122,0,0,76,2,0,38,80,NA,0,10,NA,3,107,NA
"6350",2006-05-21,12,11,14,22,10,14,13,15,12,NA,26,NA,NA,9,11,NA,31,16,20,NA,15,20,27,23,21,26,NA,29,NA,22,18,NA,0,132,40,53,56,91,0,0,50,NA,0,531,NA,10,3,NA
"6351",2006-05-22,11,11,14,NA,10,10,12,10,11,11,NA,16,NA,9,11,NA,23,19,30,NA,13,20,21,17,19,NA,NA,23,NA,19,17,NA,0,20,0,587,86,94,0,88,54,244,0,0,NA,0,89,NA
"6352",2006-05-23,7,8,16,24,5,11,10,8,8,12,24,17,NA,7,6,NA,23,13,31,26,14,24,21,16,16,17,NA,24,NA,21,18,NA,0,26,0,404,36,0,0,0,8,10,119,0,NA,0,2,NA
"6353",2006-05-24,7,8,17,24,8,14,10,9,7,13,25,NA,NA,12,4,NA,24,14,27,26,16,28,23,17,17,22,31,28,NA,25,18,NA,0,58,0,66,50,0,0,0,6,0,0,5,NA,0,28,NA
"6354",2006-05-25,8,7,17,25,7,14,13,12,10,NA,NA,13,NA,13,10,NA,26,14,25,28,18,22,26,19,19,22,33,25,NA,27,13,NA,0,70,100,10,94,0,0,0,19,NA,0,84,NA,0,50,NA
"6355",2006-05-26,14,8,14,26,10,15,15,14,14,17,24,14,NA,15,10,NA,26,14,19,NA,18,26,27,20,21,25,32,21,NA,22,16,NA,0,116,32,0,20,0,0,0,15,NA,251,0,NA,196,184,NA
"6356",2006-05-27,12,12,14,NA,13,14,16,15,16,NA,NA,16,NA,16,15,NA,29,15,23,NA,17,22,31,20,22,NA,31,18,NA,29,19,NA,0,40,264,0,40,0,0,0,9,630,0,0,NA,10,115,NA
"6357",2006-05-28,14,12,13,NA,10,13,18,15,14,13,NA,16,NA,19,11,NA,31,15,31,26,15,24,32,19,21,23,30,23,NA,29,20,NA,0,0,0,729,22,0,0,0,5,5,272,284,NA,0,0,NA
"6358",2006-05-29,16,7,16,NA,8,12,21,14,10,14,24,18,NA,18,8,NA,32,14,30,NA,14,25,33,19,18,NA,32,26,NA,33,15,NA,41,29,0,399,20,0,0,0,5,5,142,10,NA,46,56,NA
"6359",2006-05-30,15,6,20,21,4,13,15,12,7,14,25,NA,NA,18,7,NA,26,12,30,26,14,28,29,17,14,23,33,27,NA,31,14,NA,225,12,0,79,20,0,0,0,8,0,0,0,NA,0,10,NA
"6360",2006-05-31,12,8,23,NA,5,16,11,11,6,16,NA,15,NA,17,6,NA,17,12,31,NA,16,32,24,17,14,NA,NA,30,NA,25,13,NA,41,4,0,439,0,0,0,0,9,NA,0,5,NA,0,1,NA
"6361",2006-06-01,11,9,21,24,3,14,10,10,5,16,NA,16,NA,18,7,NA,20,13,33,27,18,28,24,18,16,26,32,31,NA,30,13,NA,0,2,0,579,1,0,0,0,14,NA,25,0,NA,297,37,NA
"6362",2006-06-02,8,6,20,NA,8,15,13,10,6,18,24,NA,NA,18,7,NA,28,15,29,NA,22,28,28,20,18,29,NA,26,NA,27,17,NA,0,0,0,211,1,0,0,0,15,NA,312,0,NA,394,0,NA
"6363",2006-06-03,10,7,20,26,8,18,12,11,8,NA,26,NA,NA,14,5,NA,22,18,28,NA,23,35,26,19,21,28,NA,21,NA,18,18,NA,0,0,16,1222,0,0,0,0,0,NA,0,0,NA,188,3,NA
"6364",2006-06-04,10,9,19,26,8,18,12,10,10,16,NA,NA,NA,14,9,NA,25,15,30,NA,18,33,28,21,21,NA,33,22,NA,21,17,NA,0,0,0,15,0,0,0,0,0,NA,0,0,NA,18,0,NA
"6365",2006-06-05,10,8,21,27,11,16,16,10,13,16,26,14,NA,16,7,NA,29,14,34,29,20,28,31,22,23,23,32,24,NA,23,16,NA,0,0,0,0,4,0,0,0,0,NA,0,0,NA,3,0,NA
"6366",2006-06-06,11,5,22,27,5,18,18,12,8,NA,NA,NA,NA,14,6,NA,29,15,32,30,23,26,33,23,21,22,NA,24,NA,21,19,NA,0,0,0,20,0,0,0,0,0,0,0,0,NA,15,0,NA
"6367",2006-06-07,15,4,22,NA,10,18,20,14,10,16,24,14,NA,13,6,NA,33,17,30,NA,25,26,34,22,23,24,32,24,NA,18,22,NA,0,0,16,0,0,0,0,0,0,0,56,191,NA,302,0,NA
"6368",2006-06-08,17,6,19,27,12,18,19,15,11,NA,25,NA,NA,14,7,NA,33,21,32,NA,25,24,35,24,25,23,30,22,NA,19,23,NA,0,0,0,33,0,2,0,0,0,NA,0,5,NA,43,0,NA
"6369",2006-06-09,17,10,22,NA,10,17,16,14,13,NA,NA,NA,NA,14,8,NA,27,25,29,NA,27,24,28,21,26,25,27,NA,NA,26,25,NA,0,0,0,3,0,2,75,0,0,0,236,180,NA,66,0,NA
"6370",2006-06-10,15,12,17,22,11,17,16,16,13,NA,23,15,NA,14,10,NA,28,28,29,NA,28,23,27,23,30,NA,32,29,NA,20,27,NA,0,0,1,597,0,0,0,0,0,325,244,51,NA,0,0,NA
"6371",2006-06-11,13,16,18,NA,14,16,18,17,16,15,24,NA,NA,12,12,NA,28,30,33,27,29,22,31,22,31,18,NA,21,NA,22,26,NA,0,0,0,10,0,0,0,0,0,25,41,10,NA,0,0,NA
"6372",2006-06-12,12,16,21,23,16,15,18,16,16,15,24,17,NA,14,11,NA,26,29,30,NA,27,23,30,17,33,26,NA,24,NA,24,28,NA,0,0,6,122,0,0,0,80,0,20,320,71,NA,0,0,NA
"6373",2006-06-13,14,15,18,25,15,13,18,16,19,18,NA,18,NA,18,13,NA,27,29,23,NA,19,25,28,20,33,26,31,26,NA,29,31,NA,0,0,55,447,38,0,0,4,0,0,0,0,NA,0,0,NA
"6374",2006-06-14,15,13,15,26,13,15,17,17,17,NA,24,19,NA,18,14,NA,26,18,31,NA,19,28,29,20,26,NA,31,25,NA,26,32,NA,0,96,0,10,11,0,100,6,40,569,61,0,NA,0,0,NA
"6375",2006-06-15,14,11,17,NA,9,17,16,16,15,NA,24,NA,NA,19,18,NA,28,14,33,NA,22,27,26,21,21,21,NA,25,NA,28,29,NA,177,4,0,0,2,0,12,2,33,46,48,0,NA,0,5,NA
"6376",2006-06-16,13,11,21,NA,10,17,16,17,13,16,23,20,NA,18,13,NA,26,16,34,NA,25,33,27,20,24,25,30,27,NA,31,23,NA,0,0,0,5,0,0,0,26,1,0,18,615,NA,0,0,NA
"6377",2006-06-17,14,11,19,27,13,18,16,16,14,NA,24,20,NA,21,10,NA,26,20,35,NA,26,32,26,20,27,24,NA,30,NA,31,24,NA,20,0,0,3,0,0,65,0,0,NA,117,20,NA,0,0,NA
"6378",2006-06-18,12,13,23,27,13,17,16,16,16,NA,26,NA,NA,23,12,NA,29,26,37,32,23,29,27,21,31,24,NA,24,NA,34,30,NA,0,0,0,0,0,0,0,0,0,NA,0,20,NA,0,5,NA
"6379",2006-06-19,16,15,27,NA,14,17,18,15,19,16,NA,19,NA,24,17,NA,31,21,34,27,22,26,30,19,26,NA,28,31,NA,33,29,NA,0,18,0,0,0,0,17,3,2,NA,0,51,NA,0,129,NA
"6380",2006-06-20,17,15,24,25,13,14,18,15,16,18,24,20,NA,22,16,NA,31,20,30,31,21,28,29,19,24,24,27,30,NA,32,26,NA,0,0,0,447,8,0,28,0,0,NA,373,66,NA,0,1,NA
"6381",2006-06-21,15,13,20,26,13,15,18,14,14,NA,24,NA,NA,20,19,NA,33,19,35,32,20,26,32,20,23,NA,NA,24,NA,30,26,NA,0,42,0,0,5,0,0,20,0,165,122,0,NA,0,0,NA
"6382",2006-06-22,19,13,22,26,9,16,20,16,13,18,NA,NA,NA,21,11,NA,35,18,33,32,21,28,34,20,21,26,32,24,NA,32,22,NA,0,0,0,0,0,0,0,0,9,79,0,5,NA,0,0,NA
"6383",2006-06-23,19,12,22,26,7,17,22,16,11,NA,24,18,NA,23,11,NA,34,19,36,32,22,29,36,20,24,27,NA,29,NA,32,22,NA,0,0,0,0,10,0,0,16,0,0,307,5,NA,3,0,NA
"6384",2006-06-24,18,12,18,27,12,17,21,15,14,16,24,20,NA,21,10,NA,33,22,33,32,24,29,31,19,28,26,31,30,NA,24,28,NA,80,0,133,0,5,0,0,14,9,NA,41,0,NA,234,0,NA
"6385",2006-06-25,18,12,18,27,10,19,17,14,17,NA,NA,21,NA,21,16,NA,31,21,29,NA,20,31,28,20,23,28,NA,25,NA,24,31,NA,0,66,8,0,18,0,0,6,54,NA,30,0,NA,104,137,NA
"6386",2006-06-26,15,12,20,NA,12,19,17,15,16,NA,25,NA,NA,21,17,NA,33,17,33,33,18,31,30,18,24,NA,32,24,NA,26,26,NA,0,30,0,0,10,0,0,0,92,104,41,0,NA,18,0,NA
"6387",2006-06-27,16,10,24,27,10,17,18,15,16,18,27,21,NA,22,15,NA,32,17,36,34,20,34,31,21,24,24,32,32,NA,28,27,NA,0,0,0,30,22,0,0,0,13,5,0,0,NA,10,0,NA
"6388",2006-06-28,17,9,23,NA,8,18,18,14,14,NA,27,NA,NA,22,15,NA,30,18,32,NA,23,37,31,21,25,25,32,32,NA,31,24,NA,0,0,16,48,0,0,0,0,0,3,0,0,NA,91,0,NA
"6389",2006-06-29,17,9,22,24,9,17,18,15,14,19,27,21,NA,21,16,NA,34,21,26,30,26,31,32,22,27,29,32,34,NA,29,26,NA,0,0,18,574,0,0,0,0,0,71,0,130,NA,53,0,NA
"6390",2006-06-30,18,12,20,26,10,18,21,15,16,20,27,22,NA,18,14,NA,33,25,30,31,28,32,34,23,29,26,NA,30,NA,29,27,NA,0,0,82,25,0,0,0,0,0,30,0,0,NA,36,0,NA
"6391",2006-07-01,18,14,22,27,12,19,20,18,17,NA,NA,22,NA,18,14,NA,33,28,29,32,30,32,32,22,31,24,32,29,NA,31,28,NA,0,0,118,41,0,0,0,0,0,46,0,66,NA,0,0,NA
"6392",2006-07-02,17,17,21,28,16,19,20,17,19,NA,NA,NA,NA,23,14,NA,36,30,32,32,31,32,32,22,31,25,32,29,NA,34,29,NA,0,0,0,0,0,0,0,3,0,0,0,0,NA,3,0,NA
"6393",2006-07-03,17,16,25,27,15,20,19,17,18,19,23,NA,NA,24,14,NA,33,29,32,32,30,31,31,22,33,27,32,31,NA,34,30,NA,0,0,0,89,0,0,0,4,0,NA,74,0,NA,0,0,NA
"6394",2006-07-04,16,16,22,NA,16,19,18,16,20,NA,24,NA,NA,26,17,NA,35,32,32,NA,27,30,32,21,32,24,32,32,NA,33,32,NA,0,0,0,51,14,0,0,80,9,175,0,25,NA,0,0,NA
"6395",2006-07-05,18,17,24,27,16,17,17,16,18,19,28,20,NA,21,17,NA,32,28,35,31,24,31,30,20,27,24,32,NA,NA,27,34,NA,0,0,8,18,91,0,0,58,30,5,0,15,NA,239,17,NA
"6396",2006-07-06,16,16,22,28,16,17,18,16,17,NA,NA,21,NA,16,18,NA,32,24,33,NA,23,32,30,21,27,23,NA,28,NA,27,30,NA,0,2,0,5,15,0,0,0,0,41,5,211,NA,81,0,NA
"6397",2006-07-07,19,16,24,28,15,18,18,15,17,20,24,23,NA,18,18,NA,33,22,31,32,22,33,32,22,26,26,32,30,NA,28,25,NA,0,2,0,0,2,0,0,0,8,160,157,0,NA,0,14,NA
"6398",2006-07-08,18,15,24,28,10,18,21,18,16,21,28,NA,NA,21,16,NA,33,22,31,32,23,31,34,22,27,28,NA,32,NA,29,26,NA,0,0,0,0,8,0,0,0,75,0,0,0,NA,0,8,NA
"6399",2006-07-09,19,15,23,NA,14,18,21,18,18,23,NA,22,NA,23,15,NA,36,24,28,NA,22,30,37,23,26,29,30,26,NA,31,29,NA,0,12,17,10,12,0,0,0,4,0,69,94,NA,0,0,NA
"6400",2006-07-10,20,16,23,NA,12,18,24,18,17,NA,24,23,NA,21,18,NA,38,24,26,NA,23,28,38,24,30,26,NA,29,NA,29,31,NA,0,0,101,137,13,0,0,9,3,51,549,89,NA,0,0,NA
"6401",2006-07-11,18,12,22,NA,16,17,22,18,20,20,25,23,NA,22,16,NA,38,21,31,NA,26,29,34,23,28,27,32,30,NA,33,33,NA,0,38,0,48,6,0,36,14,0,5,5,0,NA,0,29,NA
"6402",2006-07-12,22,11,22,28,10,16,24,18,15,16,24,NA,NA,22,19,NA,33,24,31,33,25,31,33,23,29,NA,30,30,NA,29,30,NA,0,0,386,0,0,0,0,6,0,1400,56,0,NA,147,14,NA
"6403",2006-07-13,18,11,20,28,13,18,23,18,15,21,24,24,NA,22,19,NA,34,24,30,36,23,31,34,23,29,NA,NA,34,NA,30,32,NA,0,0,243,0,0,0,19,0,0,175,3,0,NA,8,0,NA
"6404",2006-07-14,19,11,24,NA,10,18,22,19,16,NA,NA,25,NA,21,16,NA,33,22,31,35,24,33,32,24,28,29,31,37,NA,32,26,NA,0,0,22,0,0,0,0,0,0,5,0,0,NA,0,0,NA
"6405",2006-07-15,17,10,26,NA,10,18,22,19,17,NA,24,25,NA,21,12,NA,34,26,33,29,27,35,34,25,30,NA,32,34,NA,29,28,NA,0,0,0,5,0,0,0,0,0,15,173,0,NA,0,0,NA
"6406",2006-07-16,18,15,26,24,11,21,22,20,17,16,27,NA,NA,22,14,NA,35,29,33,NA,31,32,35,25,32,23,32,29,NA,34,28,NA,0,0,0,475,0,0,0,0,0,2256,3,76,NA,0,0,NA
"6407",2006-07-17,19,17,24,27,12,21,23,20,18,NA,NA,NA,NA,26,13,NA,36,31,30,30,32,32,35,28,33,NA,31,24,NA,37,30,NA,0,0,0,25,0,0,0,6,0,300,0,396,NA,0,0,NA
